name	linking_url
Jean-Jacques Sempé	https://fr.wikipedia.org/wiki/Jean-Jacques_Sempé
Glenn Gould	https://fr.wikipedia.org/wiki/Glenn_Gould
José Saramago	https://fr.wikipedia.org/wiki/José_Saramago
António Lobo Antunes	https://fr.wikipedia.org/wiki/António_Lobo
Eça de Queirós	https://fr.wikipedia.org/wiki/Eça_de
Fernando Pessoa	https://fr.wikipedia.org/wiki/Fernando_Pessoa
Robert Hossein	https://fr.wikipedia.org/wiki/Robert_Hossein
Timothy Findley	https://fr.wikipedia.org/wiki/Timothy_Findley
Pascal Quignard	https://fr.wikipedia.org/wiki/Pascal_Quignard
Lanza del Vasto	https://fr.wikipedia.org/wiki/Lanza_del
Théophile Gautier	https://fr.wikipedia.org/wiki/Théophile_Gautier
Chrétien de Troyes	https://fr.wikipedia.org/wiki/Chrétien_de
Pierre de Fermat	https://fr.wikipedia.org/wiki/Pierre_de
Marie (mère de Jésus)	https://fr.wikipedia.org/wiki/Marie_(mère
Martin Luther King	https://fr.wikipedia.org/wiki/Martin_Luther
Jean-Marie Muller	https://fr.wikipedia.org/wiki/Jean-Marie_Muller
Étienne de La Boétie	https://fr.wikipedia.org/wiki/Étienne_de
Homère	https://fr.wikipedia.org/wiki/Homère
Euclide	https://fr.wikipedia.org/wiki/Euclide
Theodore Roosevelt	https://fr.wikipedia.org/wiki/Theodore_Roosevelt
Bobby Fischer	https://fr.wikipedia.org/wiki/Bobby_Fischer
Alan Turing	https://fr.wikipedia.org/wiki/Alan_Turing
Pythagore	https://fr.wikipedia.org/wiki/Pythagore
Blaise Pascal	https://fr.wikipedia.org/wiki/Blaise_Pascal
Joe Strummer	https://fr.wikipedia.org/wiki/Joe_Strummer
Michel Tournier	https://fr.wikipedia.org/wiki/Michel_Tournier
Pierre Boulez	https://fr.wikipedia.org/wiki/Pierre_Boulez
Louis-Ferdinand Céline	https://fr.wikipedia.org/wiki/Louis-Ferdinand_Céline
Ulf Grahn	https://fr.wikipedia.org/wiki/Ulf_Grahn
Wolfgang Amadeus Mozart	https://fr.wikipedia.org/wiki/Wolfgang_Amadeus
Charles Messier	https://fr.wikipedia.org/wiki/Charles_Messier
Michel Rocard	https://fr.wikipedia.org/wiki/Michel_Rocard
Albert Jacquard	https://fr.wikipedia.org/wiki/Albert_Jacquard
Hawaï	https://fr.wikipedia.org/wiki/Hawaï
Djer	https://fr.wikipedia.org/wiki/Djer
François-André Danican Philidor	https://fr.wikipedia.org/wiki/François-André_Danican
Louis-Charles Mahé de La Bourdonnais	https://fr.wikipedia.org/wiki/Louis-Charles_Mahé
